industry,company,ticker
Real Estate (Operations & Services),Altisource Portfolio Solutions S.A. (NasdaqGS:ASPS),ASPS
Real Estate (Operations & Services),Optibase Ltd. (NasdaqGM:OBAS),OBAS
Real Estate (Operations & Services),Nam Tai Property Inc. (NYSE:NTP),NTP
Real Estate (Operations & Services),MDJM Ltd. (NasdaqCM:MDJH),MDJH
Real Estate (Operations & Services),Realogy Holdings Corp. (NYSE:RLGY),RLGY
Real Estate (Operations & Services),"J.W. Mays, Inc. (NasdaqCM:MAYS)",MAYS
Real Estate (Operations & Services),"Kennedy-Wilson Holdings, Inc. (NYSE:KW)",KW
Real Estate (Operations & Services),"RE/MAX Holdings, Inc. (NYSE:RMAX)",RMAX
Real Estate (Operations & Services),"Marcus & Millichap, Inc. (NYSE:MMI)",MMI
Real Estate (Operations & Services),"Marcus & Millichap, Inc. (NYSE:MMI)",MMI
Real Estate (Operations & Services),Jones Lang LaSalle Incorporated (NYSE:JLL),JLL
Real Estate (Operations & Services),"FRP Holdings, Inc. (NasdaqGS:FRPH)",FRPH
Real Estate (Operations & Services),"Griffin Industrial Realty, Inc. (NasdaqGM:GRIF)",GRIF
Real Estate (Operations & Services),"CBRE Group, Inc. (NYSE:CBRE)",CBRE
Real Estate (Operations & Services),The InterGroup Corporation (NasdaqCM:INTG),INTG
Real Estate (Operations & Services),"American Realty Investors, Inc. (NYSE:ARL)",ARL
Real Estate (Operations & Services),"Transcontinental Realty Investors, Inc. (NYSE:TCI)",TCI
Real Estate (Operations & Services),"eXp World Holdings, Inc. (NasdaqGM:EXPI)",EXPI
Real Estate (Operations & Services),"Rafael Holdings, Inc. (NYSE:RFL)",RFL
Real Estate (Operations & Services),"Gyrodyne, LLC (NasdaqCM:GYRO)",GYRO
Real Estate (Operations & Services),Redfin Corporation (NasdaqGS:RDFN),RDFN
Real Estate (Operations & Services),"Newmark Group, Inc. (NasdaqGS:NMRK)",NMRK
Real Estate (Operations & Services),Cushman & Wakefield plc (NYSE:CWK),CWK
Recreation,"Genius Brands International, Inc. (NasdaqCM:GNUS)",GNUS
Recreation,"Summer Infant, Inc. (NasdaqCM:SUMR)",SUMR
Recreation,"Nautilus, Inc. (NYSE:NLS)",NLS
Recreation,"JAKKS Pacific, Inc. (NasdaqGS:JAKK)",JAKK
Recreation,"Town Sports International Holdings, Inc. (NasdaqGM:CLUB)",CLUB
Recreation,"Mattel, Inc. (NasdaqGS:MAT)",MAT
Recreation,"Escalade, Incorporated (NasdaqGM:ESCA)",ESCA
Recreation,Polaris Inc. (NYSE:PII),PII
Recreation,"Dover Motorsports, Inc. (NYSE:DVD)",DVD
Recreation,Drive Shack Inc. (NYSE:DS),DS
Recreation,American Outdoor Brands Corporation (NasdaqGS:AOBC),AOBC
Recreation,Six Flags Entertainment Corporation (NYSE:SIX),SIX
Recreation,Brunswick Corporation (NYSE:BC),BC
Recreation,"Sturm, Ruger & Company, Inc. (NYSE:RGR)",RGR
Recreation,Clarus Corporation (NasdaqGS:CLAR),CLAR
Recreation,Marine Products Corporation (NYSE:MPX),MPX
Recreation,"SeaWorld Entertainment, Inc. (NYSE:SEAS)",SEAS
Recreation,"Hasbro, Inc. (NasdaqGS:HAS)",HAS
Recreation,"RCI Hospitality Holdings, Inc. (NasdaqGM:RICK)",RICK
Recreation,"Malibu Boats, Inc. (NasdaqGM:MBUU)",MBUU
Recreation,Johnson Outdoors Inc. (NasdaqGS:JOUT),JOUT
Recreation,"Vail Resorts, Inc. (NYSE:MTN)",MTN
Recreation,Callaway Golf Company (NYSE:ELY),ELY
Recreation,"Edison Nation, Inc. (NasdaqCM:EDNT)",EDNT
Recreation,Allied Esports Entertainment Inc. (NasdaqCM:AESE),AESE
Recreation,"MasterCraft Boat Holdings, Inc. (NasdaqGM:MCFT)",MCFT
Recreation,"YETI Holdings, Inc. (NYSE:YETI)",YETI
Recreation,Acushnet Holdings Corp. (NYSE:GOLF),GOLF
Recreation,Vista Outdoor Inc. (NYSE:VSTO),VSTO
Recreation,"Peloton Interactive, Inc. (NasdaqGS:PTON)",PTON
Recreation,"Planet Fitness, Inc. (NYSE:PLNT)",PLNT
Reinsurance,"Maiden Holdings, Ltd. (NasdaqCM:MHLD)",MHLD
Reinsurance,Oxbridge Re Holdings Limited (NasdaqCM:OXBR),OXBR
Reinsurance,"Greenlight Capital Re, Ltd. (NasdaqGS:GLRE)",GLRE
Reinsurance,Blue Capital Reinsurance Holdings Ltd. (NYSE:BCRH),BCRH
Reinsurance,Third Point Reinsurance Ltd. (NYSE:TPRE),TPRE
Reinsurance,Enstar Group Limited (NasdaqGS:ESGR),ESGR
Reinsurance,"Everest Re Group, Ltd. (NYSE:RE)",RE
Reinsurance,RenaissanceRe Holdings Ltd. (NYSE:RNR),RNR
Reinsurance,"Sirius International Insurance Group, Ltd. (NasdaqGS:SG)",SG
Reinsurance,Alleghany Corporation (NYSE:Y),Y
Reinsurance,"Reinsurance Group of America, Incorporated (NYSE:RGA)",RGA
Restaurant/Dining,Restaurant Brands International Inc. (NYSE:QSR),QSR
Restaurant/Dining,Arcos Dorados Holdings Inc. (NYSE:ARCO),ARCO
Restaurant/Dining,"Yum China Holdings, Inc. (NYSE:YUMC)",YUMC
Restaurant/Dining,"Chanticleer Holdings, Inc. (NasdaqCM:BURG)",BURG
Restaurant/Dining,"BBQ Holdings, Inc. (NasdaqGS:BBQ)",BBQ
Restaurant/Dining,"Fiesta Restaurant Group, Inc. (NasdaqGS:FRGI)",FRGI
Restaurant/Dining,Noodles & Company (NasdaqGS:NDLS),NDLS
Restaurant/Dining,"Diversified Restaurant Holdings, Inc. (NasdaqCM:SAUC)",SAUC
Restaurant/Dining,Good Times Restaurants Inc. (NasdaqCM:GTIM),GTIM
Restaurant/Dining,"RAVE Restaurant Group, Inc. (NasdaqCM:RAVE)",RAVE
Restaurant/Dining,"The Habit Restaurants, Inc. (NasdaqGM:HABT)",HABT
Restaurant/Dining,Potbelly Corporation (NasdaqGS:PBPB),PBPB
Restaurant/Dining,"Red Robin Gourmet Burgers, Inc. (NasdaqGS:RRGB)",RRGB
Restaurant/Dining,"Luby's, Inc. (NYSE:LUB)",LUB
Restaurant/Dining,"Brinker International, Inc. (NYSE:EAT)",EAT
Restaurant/Dining,"Brinker International, Inc. (NYSE:EAT)",EAT
Restaurant/Dining,"The ONE Group Hospitality, Inc. (NasdaqCM:STKS)",STKS
Restaurant/Dining,"El Pollo Loco Holdings, Inc. (NasdaqGS:LOCO)",LOCO
Restaurant/Dining,"BJ's Restaurants, Inc. (NasdaqGS:BJRI)",BJRI
Restaurant/Dining,The Cheesecake Factory Incorporated (NasdaqGS:CAKE),CAKE
Restaurant/Dining,"Del Taco Restaurants, Inc. (NasdaqCM:TACO)",TACO
Restaurant/Dining,"Dine Brands Global, Inc. (NYSE:DIN)",DIN
Restaurant/Dining,"Bloomin' Brands, Inc. (NasdaqGS:BLMN)",BLMN
Restaurant/Dining,"Carrols Restaurant Group, Inc. (NasdaqGS:TAST)",TAST
Restaurant/Dining,"Nathan's Famous, Inc. (NasdaqGS:NATH)",NATH
Restaurant/Dining,Jack in the Box Inc. (NasdaqGS:JACK),JACK
Restaurant/Dining,Ark Restaurants Corp. (NasdaqGM:ARKR),ARKR
Restaurant/Dining,"Cracker Barrel Old Country Store, Inc. (NasdaqGS:CBRL)",CBRL
Restaurant/Dining,"Papa John's International, Inc. (NasdaqGS:PZZA)",PZZA
Restaurant/Dining,"Chipotle Mexican Grill, Inc. (NYSE:CMG)",CMG
Restaurant/Dining,"Chuy's Holdings, Inc. (NasdaqGS:CHUY)",CHUY
Restaurant/Dining,"YUM! Brands, Inc. (NYSE:YUM)",YUM
Restaurant/Dining,Aramark (NYSE:ARMK),ARMK
Restaurant/Dining,"Ruth's Hospitality Group, Inc. (NasdaqGS:RUTH)",RUTH
Restaurant/Dining,"Dave & Buster's Entertainment, Inc. (NasdaqGS:PLAY)",PLAY
Restaurant/Dining,"Texas Roadhouse, Inc. (NasdaqGS:TXRH)",TXRH
Restaurant/Dining,"Dunkin' Brands Group, Inc. (NasdaqGS:DNKN)",DNKN
Restaurant/Dining,"Darden Restaurants, Inc. (NYSE:DRI)",DRI
Restaurant/Dining,Denny's Corporation (NasdaqCM:DENN),DENN
Restaurant/Dining,McDonald's Corporation (NYSE:MCD),MCD
Restaurant/Dining,Starbucks Corporation (NasdaqGS:SBUX),SBUX
Restaurant/Dining,The Wendy's Company (NasdaqGS:WEN),WEN
Restaurant/Dining,"Domino's Pizza, Inc. (NYSE:DPZ)",DPZ
Restaurant/Dining,FAT Brands Inc. (NasdaqCM:FAT),FAT
Restaurant/Dining,"Kura Sushi USA, Inc. (NasdaqGM:KRUS)",KRUS
Restaurant/Dining,"J. Alexander's Holdings, Inc. (NYSE:JAX)",JAX
Restaurant/Dining,Wingstop Inc. (NasdaqGS:WING),WING
Restaurant/Dining,Biglari Holdings Inc. (NYSE:BH.A),BH.A
Restaurant/Dining,Shake Shack Inc. (NYSE:SHAK),SHAK
Retail (Automotive),Kaixin Auto Holdings (NasdaqCM:KXIN),KXIN
Retail (Automotive),Blink Charging Co. (NasdaqCM:BLNK),BLNK
Retail (Automotive),TravelCenters of America Inc. (NasdaqGS:TA),TA
Retail (Automotive),"AutoNation, Inc. (NYSE:AN)",AN
Retail (Automotive),"Advance Auto Parts, Inc. (NYSE:AAP)",AAP
Retail (Automotive),"Penske Automotive Group, Inc. (NYSE:PAG)",PAG
Retail (Automotive),"Group 1 Automotive, Inc. (NYSE:GPI)",GPI
Retail (Automotive),"Sonic Automotive, Inc. (NYSE:SAH)",SAH
Retail (Automotive),"CarMax, Inc. (NYSE:KMX)",KMX
Retail (Automotive),"Monro, Inc. (NasdaqGS:MNRO)",MNRO
Retail (Automotive),"Asbury Automotive Group, Inc. (NYSE:ABG)",ABG
Retail (Automotive),"Lithia Motors, Inc. (NYSE:LAD)",LAD
Retail (Automotive),Murphy USA Inc. (NYSE:MUSA),MUSA
Retail (Automotive),"AutoZone, Inc. (NYSE:AZO)",AZO
Retail (Automotive),"America's Car-Mart, Inc. (NasdaqGS:CRMT)",CRMT
Retail (Automotive),"O'Reilly Automotive, Inc. (NasdaqGS:ORLY)",ORLY
Retail (Automotive),"LMP Automotive Holdings, Inc. (NasdaqCM:LMPX)",LMPX
Retail (Automotive),"Lazydays Holdings, Inc. (NasdaqCM:LAZY)",LAZY
Retail (Automotive),Carvana Co. (NYSE:CVNA),CVNA
Retail (Automotive),"Camping World Holdings, Inc. (NYSE:CWH)",CWH
Retail (Building Supply),"Pier 1 Imports, Inc. (NYSE:PIR)",PIR
Retail (Building Supply),"Kirkland's, Inc. (NasdaqGS:KIRK)",KIRK
Retail (Building Supply),"Lumber Liquidators Holdings, Inc. (NYSE:LL)",LL
Retail (Building Supply),Bed Bath & Beyond Inc. (NasdaqGS:BBBY),BBBY
Retail (Building Supply),"Haverty Furniture Companies, Inc. (NYSE:HVT)",HVT
Retail (Building Supply),"Williams-Sonoma, Inc. (NYSE:WSM)",WSM
Retail (Building Supply),"Lowe's Companies, Inc. (NYSE:LOW)",LOW
Retail (Building Supply),Sleep Number Corporation (NasdaqGS:SNBR),SNBR
Retail (Building Supply),"Aaron's, Inc. (NYSE:AAN)",AAN
Retail (Building Supply),"The Home Depot, Inc. (NYSE:HD)",HD
Retail (Building Supply),RH (NYSE:RH),RH
Retail (Building Supply),GrowGeneration Corp. (NasdaqCM:GRWG),GRWG
Retail (Building Supply),"Floor & Decor Holdings, Inc. (NYSE:FND)",FND
Retail (Building Supply),At Home Group Inc. (NYSE:HOME),HOME
Retail (Distributors),AerCap Holdings N.V. (NYSE:AER),AER
Retail (Distributors),Textainer Group Holdings Limited (NYSE:TGH),TGH
Retail (Distributors),Euro Tech Holdings Company Limited (NasdaqCM:CLWT),CLWT
Retail (Distributors),Triton International Limited (NYSE:TRTN),TRTN
Retail (Distributors),Houston Wire & Cable Company (NasdaqGS:HWCC),HWCC
Retail (Distributors),Veritiv Corporation (NYSE:VRTV),VRTV
Retail (Distributors),NOW Inc. (NYSE:DNOW),DNOW
Retail (Distributors),"Huttig Building Products, Inc. (NasdaqCM:HBP)",HBP
Retail (Distributors),"DXP Enterprises, Inc. (NasdaqGS:DXPE)",DXPE
Retail (Distributors),"WESCO International, Inc. (NYSE:WCC)",WCC
Retail (Distributors),"Core-Mark Holding Company, Inc. (NasdaqGS:CORE)",CORE
Retail (Distributors),MRC Global Inc. (NYSE:MRC),MRC
Retail (Distributors),"Weyco Group, Inc. (NasdaqGS:WEYS)",WEYS
Retail (Distributors),"MSC Industrial Direct Co., Inc. (NYSE:MSM)",MSM
Retail (Distributors),Genuine Parts Company (NYSE:GPC),GPC
Retail (Distributors),Titan Machinery Inc. (NasdaqGS:TITN),TITN
Retail (Distributors),"Beacon Roofing Supply, Inc. (NasdaqGS:BECN)",BECN
Retail (Distributors),BlueLinx Holdings Inc. (NYSE:BXC),BXC
Retail (Distributors),"H&E Equipment Services, Inc. (NasdaqGS:HEES)",HEES
Retail (Distributors),General Finance Corporation (NasdaqGM:GFN),GFN
Retail (Distributors),"CAI International, Inc. (NYSE:CAI)",CAI
Retail (Distributors),LKQ Corporation (NasdaqGS:LKQ),LKQ
Retail (Distributors),"W.W. Grainger, Inc. (NYSE:GWW)",GWW
Retail (Distributors),"HD Supply Holdings, Inc. (NasdaqGS:HDS)",HDS
Retail (Distributors),Air Lease Corporation (NYSE:AL),AL
Retail (Distributors),GATX Corporation (NYSE:GATX),GATX
Retail (Distributors),"Applied Industrial Technologies, Inc. (NYSE:AIT)",AIT
Retail (Distributors),Aircastle Limited (NYSE:AYR),AYR
Retail (Distributors),Fastenal Company (NasdaqGS:FAST),FAST
Retail (Distributors),"Rush Enterprises, Inc. (NasdaqGS:RUSH.B)",RUSH.B
Retail (Distributors),"United Rentals, Inc. (NYSE:URI)",URI
Retail (Distributors),Kaman Corporation (NYSE:KAMN),KAMN
Retail (Distributors),"Watsco, Inc. (NYSE:WSO)",WSO
Retail (Distributors),Systemax Inc. (NYSE:SYX),SYX
Retail (Distributors),"Lawson Products, Inc. (NasdaqGS:LAWS)",LAWS
Retail (Distributors),Educational Development Corporation (NasdaqGM:EDUC),EDUC
Retail (Distributors),Willis Lease Finance Corporation (NasdaqGM:WLFC),WLFC
Retail (Distributors),"Transcat, Inc. (NasdaqGM:TRNS)",TRNS
Retail (Distributors),Pool Corporation (NasdaqGS:POOL),POOL
Retail (Distributors),"Greenlane Holdings, Inc. (NasdaqGM:GNLN)",GNLN
Retail (Distributors),"Funko, Inc. (NasdaqGS:FNKO)",FNKO
Retail (Distributors),"BMC Stock Holdings, Inc. (NasdaqGS:BMCH)",BMCH
Retail (Distributors),"Nesco Holdings, Inc. (NYSE:NSCO)",NSCO
Retail (Distributors),"Foundation Building Materials, Inc. (NYSE:FBM)",FBM
Retail (Distributors),"SiteOne Landscape Supply, Inc. (NYSE:SITE)",SITE
Retail (Distributors),GMS Inc. (NYSE:GMS),GMS
Retail (Distributors),Fortress Transportation and Infrastructure Investors LLC (NYSE:FTAI),FTAI
Retail (Distributors),Herc Holdings Inc. (NYSE:HRI),HRI
Retail (Distributors),Univar Solutions Inc. (NYSE:UNVR),UNVR
Retail (General),Tuesday Morning Corporation (NasdaqGS:TUES),TUES
Retail (General),"J. C. Penney Company, Inc. (NYSE:JCP)",JCP
Retail (General),"Macy's, Inc. (NYSE:M)",M
Retail (General),"Nordstrom, Inc. (NYSE:JWN)",JWN
Retail (General),"Dillard's, Inc. (NYSE:DDS)",DDS
Retail (General),"Big Lots, Inc. (NYSE:BIG)",BIG
Retail (General),"PriceSmart, Inc. (NasdaqGS:PSMT)",PSMT
Retail (General),Kohl's Corporation (NYSE:KSS),KSS
Retail (General),"Dollar Tree, Inc. (NasdaqGS:DLTR)",DLTR
Retail (General),Walmart Inc. (NYSE:WMT),WMT
Retail (General),Target Corporation (NYSE:TGT),TGT
Retail (General),Costco Wholesale Corporation (NasdaqGS:COST),COST
Retail (General),Dollar General Corporation (NYSE:DG),DG
Retail (General),"Ollie's Bargain Outlet Holdings, Inc. (NasdaqGM:OLLI)",OLLI
Retail (General),"BJ's Wholesale Club Holdings, Inc. (NYSE:BJ)",BJ
Retail (Grocery and Food),"Urban Tea, Inc. (NasdaqCM:MYT)",MYT
Retail (Grocery and Food),"Natural Grocers by Vitamin Cottage, Inc. (NYSE:NGVC)",NGVC
Retail (Grocery and Food),"Sprouts Farmers Market, Inc. (NasdaqGS:SFM)",SFM
Retail (Grocery and Food),"Weis Markets, Inc. (NYSE:WMK)",WMK
Retail (Grocery and Food),"Village Super Market, Inc. (NasdaqGS:VLGE.A)",VLGE.A
Retail (Grocery and Food),The Kroger Co. (NYSE:KR),KR
Retail (Grocery and Food),"Ingles Markets, Incorporated (NasdaqGS:IMKT.A)",IMKT.A
Retail (Grocery and Food),"Casey's General Stores, Inc. (NasdaqGS:CASY)",CASY
Retail (Grocery and Food),iFresh Inc. (NasdaqCM:IFMK),IFMK
Retail (Grocery and Food),Grocery Outlet Holding Corp. (NasdaqGS:GO),GO
Retail (Online),Farfetch Limited (NYSE:FTCH),FTCH
Retail (Online),"Moxian, Inc. (NasdaqCM:MOXC)",MOXC
Retail (Online),MakeMyTrip Limited (NasdaqGS:MMYT),MMYT
Retail (Online),"MercadoLibre, Inc. (NasdaqGS:MELI)",MELI
Retail (Online),Fiverr International Ltd. (NYSE:FVRR),FVRR
Retail (Online),"Yatra Online, Inc. (NasdaqCM:YTRA)",YTRA
Retail (Online),Reebonz Holding Limited (NasdaqGM:RBZ),RBZ
Retail (Online),"Despegar.com, Corp. (NYSE:DESP)",DESP
Retail (Online),"iMedia Brands, Inc. (NasdaqCM:IMBI)",IMBI
Retail (Online),"Remark Holdings, Inc. (NasdaqCM:MARK)",MARK
Retail (Online),"Groupon, Inc. (NasdaqGS:GRPN)",GRPN
Retail (Online),"Overstock.com, Inc. (NasdaqGM:OSTK)",OSTK
Retail (Online),"Lands' End, Inc. (NasdaqCM:LE)",LE
Retail (Online),"Monaker Group, Inc. (NasdaqCM:MKGI)",MKGI
Retail (Online),"The Rubicon Project, Inc. (NYSE:RUBI)",RUBI
Retail (Online),Quotient Technology Inc. (NYSE:QUOT),QUOT
Retail (Online),"Shutterstock, Inc. (NYSE:SSTK)",SSTK
Retail (Online),eBay Inc. (NasdaqGS:EBAY),EBAY
Retail (Online),Leaf Group Ltd. (NYSE:LEAF),LEAF
Retail (Online),"Liquidity Services, Inc. (NasdaqGS:LQDT)",LQDT
Retail (Online),"U.S. Auto Parts Network, Inc. (NasdaqGS:PRTS)",PRTS
Retail (Online),"Expedia Group, Inc. (NasdaqGS:EXPE)",EXPE
Retail (Online),Grubhub Inc. (NYSE:GRUB),GRUB
Retail (Online),"PetMed Express, Inc. (NasdaqGS:PETS)",PETS
Retail (Online),Stamps.com Inc. (NasdaqGS:STMP),STMP
Retail (Online),"1-800-FLOWERS.COM, Inc. (NasdaqGS:FLWS)",FLWS
Retail (Online),Booking Holdings Inc. (NasdaqGS:BKNG),BKNG
Retail (Online),Wayfair Inc. (NYSE:W),W
Retail (Online),"Amazon.com, Inc. (NasdaqGS:AMZN)",AMZN
Retail (Online),"Revolve Group, Inc. (NYSE:RVLV)",RVLV
Retail (Online),"RumbleON, Inc. (NasdaqCM:RMBL)",RMBL
Retail (Online),"The RealReal, Inc. (NasdaqGS:REAL)",REAL
Retail (Online),Waitr Holdings Inc. (NasdaqGS:WTRH),WTRH
Retail (Online),"Blue Apron Holdings, Inc. (NYSE:APRN)",APRN
Retail (Online),"Stitch Fix, Inc. (NasdaqGS:SFIX)",SFIX
Retail (Online),"Chewy, Inc. (NYSE:CHWY)",CHWY
Retail (Online),Duluth Holdings Inc. (NasdaqGS:DLTH),DLTH
Retail (Online),"Etsy, Inc. (NasdaqGS:ETSY)",ETSY
Retail (Online),"Qurate Retail, Inc. (NasdaqGS:QRTE.A)",QRTE.A
Retail (Special Lines),DAVIDsTEA Inc. (NasdaqGM:DTEA),DTEA
Retail (Special Lines),Hudson Ltd. (NYSE:HUD),HUD
Retail (Special Lines),Signet Jewelers Limited (NYSE:SIG),SIG
Retail (Special Lines),"China Jo-Jo Drugstores, Inc. (NasdaqCM:CJJD)",CJJD
Retail (Special Lines),"Ascena Retail Group, Inc. (NasdaqGS:ASNA)",ASNA
Retail (Special Lines),Trans World Entertainment Corporation (NasdaqCM:TWMC),TWMC
Retail (Special Lines),"Stein Mart, Inc. (NasdaqGS:SMRT)",SMRT
Retail (Special Lines),Francesca's Holdings Corporation (NasdaqGS:FRAN),FRAN
Retail (Special Lines),"GNC Holdings, Inc. (NYSE:GNC)",GNC
Retail (Special Lines),"Tailored Brands, Inc. (NYSE:TLRD)",TLRD
Retail (Special Lines),Rite Aid Corporation (NYSE:RAD),RAD
Retail (Special Lines),"Build-A-Bear Workshop, Inc. (NYSE:BBW)",BBW
Retail (Special Lines),GameStop Corp. (NYSE:GME),GME
Retail (Special Lines),Big 5 Sporting Goods Corporation (NasdaqGS:BGFV),BGFV
Retail (Special Lines),"L Brands, Inc. (NYSE:LB)",LB
Retail (Special Lines),"Destination XL Group, Inc. (NasdaqGS:DXLG)",DXLG
Retail (Special Lines),"The Container Store Group, Inc. (NYSE:TCS)",TCS
Retail (Special Lines),"Chico's FAS, Inc. (NYSE:CHS)",CHS
Retail (Special Lines),"RTW Retailwinds, Inc. (NYSE:RTW)",RTW
Retail (Special Lines),"Office Depot, Inc. (NasdaqGS:ODP)",ODP
Retail (Special Lines),"The Michaels Companies, Inc. (NasdaqGS:MIK)",MIK
Retail (Special Lines),"Express, Inc. (NYSE:EXPR)",EXPR
Retail (Special Lines),"Stage Stores, Inc. (NYSE:SSI)",SSI
Retail (Special Lines),The Cato Corporation (NYSE:CATO),CATO
Retail (Special Lines),Designer Brands Inc. (NYSE:DBI),DBI
Retail (Special Lines),"The Gap, Inc. (NYSE:GPS)",GPS
Retail (Special Lines),"The Buckle, Inc. (NYSE:BKE)",BKE
Retail (Special Lines),"Hibbett Sports, Inc. (NasdaqGS:HIBB)",HIBB
Retail (Special Lines),"Sally Beauty Holdings, Inc. (NYSE:SBH)",SBH
Retail (Special Lines),Abercrombie & Fitch Co. (NYSE:ANF),ANF
Retail (Special Lines),Genesco Inc. (NYSE:GCO),GCO
Retail (Special Lines),"Tandy Leather Factory, Inc. (NasdaqGM:TLF)",TLF
Retail (Special Lines),"Conn's, Inc. (NasdaqGS:CONN)",CONN
Retail (Special Lines),"Foot Locker, Inc. (NYSE:FL)",FL
Retail (Special Lines),"Caleres, Inc. (NYSE:CAL)",CAL
Retail (Special Lines),"Walgreens Boots Alliance, Inc. (NasdaqGS:WBA)",WBA
Retail (Special Lines),"Urban Outfitters, Inc. (NasdaqGS:URBN)",URBN
Retail (Special Lines),"Rent-A-Center, Inc. (NasdaqGS:RCII)",RCII
Retail (Special Lines),"MarineMax, Inc. (NYSE:HZO)",HZO
Retail (Special Lines),Zumiez Inc. (NasdaqGS:ZUMZ),ZUMZ
Retail (Special Lines),"Citi Trends, Inc. (NasdaqGS:CTRN)",CTRN
Retail (Special Lines),"DICK'S Sporting Goods, Inc. (NYSE:DKS)",DKS
Retail (Special Lines),"American Eagle Outfitters, Inc. (NYSE:AEO)",AEO
Retail (Special Lines),"Guess?, Inc. (NYSE:GES)",GES
Retail (Special Lines),"The Children's Place, Inc. (NasdaqGS:PLCE)",PLCE
Retail (Special Lines),"Sportsman's Warehouse Holdings, Inc. (NasdaqGS:SPWH)",SPWH
Retail (Special Lines),Tractor Supply Company (NasdaqGS:TSCO),TSCO
Retail (Special Lines),"Tilly's, Inc. (NYSE:TLYS)",TLYS
Retail (Special Lines),Tiffany & Co. (NYSE:TIF),TIF
Retail (Special Lines),"Shoe Carnival, Inc. (NasdaqGS:SCVL)",SCVL
Retail (Special Lines),"The TJX Companies, Inc. (NYSE:TJX)",TJX
Retail (Special Lines),"Ulta Beauty, Inc. (NasdaqGS:ULTA)",ULTA
Retail (Special Lines),"Best Buy Co., Inc. (NYSE:BBY)",BBY
Retail (Special Lines),Winmark Corporation (NasdaqGM:WINA),WINA
Retail (Special Lines),"Boot Barn Holdings, Inc. (NYSE:BOOT)",BOOT
Retail (Special Lines),"Ross Stores, Inc. (NasdaqGS:ROST)",ROST
Retail (Special Lines),"Five Below, Inc. (NasdaqGS:FIVE)",FIVE
Retail (Special Lines),"Burlington Stores, Inc. (NYSE:BURL)",BURL
Retail (Special Lines),"J.Jill, Inc. (NYSE:JILL)",JILL
Retail (Special Lines),"Barnes & Noble Education, Inc. (NYSE:BNED)",BNED
Retail (Special Lines),"National Vision Holdings, Inc. (NasdaqGS:EYE)",EYE
Retail (Special Lines),Party City Holdco Inc. (NYSE:PRTY),PRTY
Rubber& Tires,The Goodyear Tire & Rubber Company (NasdaqGS:GT),GT
Rubber& Tires,Cooper Tire & Rubber Company (NYSE:CTB),CTB
Semiconductor,Canadian Solar Inc. (NasdaqGS:CSIQ),CSIQ
Semiconductor,MagnaChip Semiconductor Corporation (NYSE:MX),MX
Semiconductor,NXP Semiconductors N.V. (NasdaqGS:NXPI),NXPI
Semiconductor,SemiLEDs Corporation (NasdaqCM:LEDS),LEDS
Semiconductor,Unisem (M) Berhad (KLSE:UNISEM),UNISEM
Semiconductor,Tower Semiconductor Ltd. (NasdaqGS:TSEM),TSEM
Semiconductor,Marvell Technology Group Ltd. (NasdaqGS:MRVL),MRVL
Semiconductor,"SPI Energy Co., Ltd. (NasdaqGS:SPI)",SPI
Semiconductor,"MoSys, Inc. (NasdaqCM:MOSY)",MOSY
Semiconductor,Kopin Corporation (NasdaqGS:KOPN),KOPN
Semiconductor,QuickLogic Corporation (NasdaqCM:QUIK),QUIK
Semiconductor,SunPower Corporation (NasdaqGS:SPWR),SPWR
Semiconductor,"Envision Solar International, Inc. (NasdaqCM:EVSI)",EVSI
Semiconductor,"Pixelworks, Inc. (NasdaqGM:PXLW)",PXLW
Semiconductor,"MACOM Technology Solutions Holdings, Inc. (NasdaqGS:MTSI)",MTSI
Semiconductor,Synaptics Incorporated (NasdaqGS:SYNA),SYNA
Semiconductor,NVE Corporation (NasdaqCM:NVEC),NVEC
Semiconductor,"Ambarella, Inc. (NasdaqGS:AMBA)",AMBA
Semiconductor,QUALCOMM Incorporated (NasdaqGS:QCOM),QCOM
Semiconductor,Rambus Inc. (NasdaqGS:RMBS),RMBS
Semiconductor,"First Solar, Inc. (NasdaqGS:FSLR)",FSLR
Semiconductor,"GSI Technology, Inc. (NasdaqGS:GSIT)",GSIT
Semiconductor,"DSP Group, Inc. (NasdaqGS:DSPG)",DSPG
Semiconductor,"Cree, Inc. (NasdaqGS:CREE)",CREE
Semiconductor,"CEVA, Inc. (NasdaqGS:CEVA)",CEVA
Semiconductor,Alpha and Omega Semiconductor Limited (NasdaqGS:AOSL),AOSL
Semiconductor,"Micron Technology, Inc. (NasdaqGS:MU)",MU
Semiconductor,Cypress Semiconductor Corporation (NasdaqGS:CY),CY
Semiconductor,Intel Corporation (NasdaqGS:INTC),INTC
Semiconductor,"Skyworks Solutions, Inc. (NasdaqGS:SWKS)",SWKS
Semiconductor,"Qorvo, Inc. (NasdaqGS:QRVO)",QRVO
Semiconductor,"Power Integrations, Inc. (NasdaqGS:POWI)",POWI
Semiconductor,Semtech Corporation (NasdaqGS:SMTC),SMTC
Semiconductor,"Maxim Integrated Products, Inc. (NasdaqGS:MXIM)",MXIM
Semiconductor,Diodes Incorporated (NasdaqGS:DIOD),DIOD
Semiconductor,"Analog Devices, Inc. (NasdaqGS:ADI)",ADI
Semiconductor,"Xilinx, Inc. (NasdaqGS:XLNX)",XLNX
